customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,region,support_calls,monthly_charges,total_charges,churn,tenure_group,avg_monthly_spend,payment_issue_flag,service_usage_score,contract_value_score,retention_score,customer_value_segment,internet_service_value,total_services_count,churn_risk_flag
CUST004594,Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),North,2,109.22,3167.38,No,24-36 months,Premium ($100+),0,4,3,70.08,High Value - High Retention,2,5,0
CUST004281,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,North,4,114.24,799.68,No,0-12 months,Premium ($100+),0,6,1,38.92,High Value - At Risk,2,7,1
CUST003198,Female,0,No,No,0,No,No,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Electronic check,East,2,55.4,0.0,No,0-12 months,Medium ($30-$70),1,2,2,25.5,Low Value - At Risk,1,2,1
CUST001554,Female,0,No,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),North,5,59.66,1491.5,Yes,24-36 months,Medium ($30-$70),0,4,2,52.92,Low Value - At Risk,1,5,0
CUST005248,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,South,2,84.87,3649.41,No,36-48 months,High ($70-$100),1,1,1,28.42,High Value - At Risk,2,2,1
CUST004288,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),East,6,85.86,257.58,No,0-12 months,High ($70-$100),0,3,3,52.75,High Value - At Risk,2,4,0
CUST000599,Male,0,No,No,8,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,Central,4,63.28,506.24,Yes,0-12 months,Medium ($30-$70),0,3,1,31.83,Low Value - At Risk,1,4,1
CUST000076,Female,0,No,No,9,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,North,1,114.45,1030.05,No,0-12 months,Premium ($100+),1,5,3,50.25,High Value - At Risk,2,6,0
CUST001340,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,South,7,103.29,826.32,Yes,0-12 months,Premium ($100+),0,4,1,31.33,High Value - At Risk,2,5,1
CUST001417,Male,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),South,3,114.08,1597.12,Yes,12-24 months,Premium ($100+),0,3,1,35.33,High Value - At Risk,2,4,1
CUST003264,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,South,0,113.73,3639.36,No,24-36 months,Premium ($100+),1,3,1,30.83,High Value - At Risk,2,4,1
CUST002945,Female,0,Yes,No,0,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Central,3,125.96,0.0,Yes,0-12 months,Premium ($100+),1,3,1,14.5,High Value - At Risk,2,4,1
CUST002500,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),South,4,114.98,1724.7,No,12-24 months,Premium ($100+),0,5,1,39.75,High Value - At Risk,2,6,1
CUST005702,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,No,Bank transfer (automatic),East,1,108.16,648.96,No,0-12 months,Premium ($100+),0,3,3,59.0,High Value - At Risk,2,4,0
CUST004976,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,West,1,77.62,2716.7,No,24-36 months,High ($70-$100),1,5,1,36.08,High Value - At Risk,1,6,1
CUST004679,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),East,2,46.93,516.23,No,0-12 months,Medium ($30-$70),0,2,1,32.58,Low Value - At Risk,1,3,1
CUST003261,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,East,3,101.56,507.8,No,0-12 months,Premium ($100+),1,4,3,44.08,High Value - At Risk,2,5,0
CUST000150,Male,0,Yes,No,3,Yes,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,West,3,66.71,200.13,No,0-12 months,Medium ($30-$70),1,3,3,40.75,Low Value - At Risk,1,4,0
CUST007290,Female,1,Yes,No,2,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,South,1,51.64,103.28,Yes,0-12 months,Medium ($30-$70),0,3,1,32.33,Low Value - At Risk,1,4,1
CUST003440,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Central,5,116.29,1511.77,Yes,12-24 months,Premium ($100+),0,3,1,32.92,High Value - At Risk,2,4,1
CUST001558,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,North,1,113.79,113.79,Yes,0-12 months,Premium ($100+),0,3,3,56.92,High Value - At Risk,2,4,0
CUST006312,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),North,3,118.97,3807.04,Yes,24-36 months,Premium ($100+),0,4,1,45.33,High Value - At Risk,2,5,0
CUST000454,Female,0,Yes,No,72,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Central,2,115.37,8306.64,Yes,48+ months,Premium ($100+),0,3,1,60.5,High Value - At Risk,2,4,0
CUST007151,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),West,1,105.57,1055.7,No,0-12 months,Premium ($100+),0,3,1,35.67,High Value - At Risk,2,4,1
CUST006200,Male,0,Yes,No,6,No,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),South,4,30.0,180.0,Yes,0-12 months,Medium ($30-$70),0,3,1,31.0,Low Value - At Risk,0,3,1
CUST000416,Male,0,No,No,3,Yes,Yes,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),Central,4,33.0,99.0,Yes,0-12 months,Medium ($30-$70),0,4,1,32.25,Low Value - At Risk,0,5,1
CUST003195,Male,1,No,Yes,11,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,0,107.83,1186.13,No,0-12 months,Premium ($100+),0,3,1,37.08,High Value - At Risk,2,4,1
CUST003115,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,South,2,111.63,893.04,No,0-12 months,Premium ($100+),1,4,3,46.33,High Value - At Risk,2,5,0
CUST000809,Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),Central,0,107.52,3118.08,Yes,24-36 months,Premium ($100+),0,1,2,52.08,High Value - At Risk,2,2,0
CUST002139,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),South,1,109.1,7855.2,Yes,48+ months,Premium ($100+),0,3,1,61.5,High Value - At Risk,2,4,0
CUST003850,Male,1,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,East,3,124.96,8997.12,No,48+ months,Premium ($100+),1,5,1,49.5,High Value - At Risk,2,6,0
CUST000959,Male,1,No,Yes,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,Central,1,56.04,1457.04,No,24-36 months,Medium ($30-$70),1,4,3,54.83,Low Value - At Risk,1,5,0
CUST006888,Male,0,No,No,7,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,West,1,110.66,774.62,Yes,0-12 months,Premium ($100+),1,3,1,19.42,High Value - At Risk,2,4,1
CUST001120,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),North,1,55.18,386.26,No,0-12 months,Medium ($30-$70),0,3,2,46.92,Low Value - At Risk,1,4,0
CUST004057,Female,1,No,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),East,1,63.15,568.35,No,0-12 months,Medium ($30-$70),0,4,1,37.75,Low Value - At Risk,1,5,1
CUST000811,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,South,1,108.19,3245.7,Yes,24-36 months,Premium ($100+),0,2,2,54.0,High Value - At Risk,2,3,0
CUST005029,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),West,3,95.46,6491.28,No,48+ months,High ($70-$100),0,4,2,72.83,High Value - High Retention,2,5,0
CUST001130,Male,0,Yes,No,57,Yes,Yes,No,No,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),Central,0,25.0,1425.0,No,48+ months,Low (<$30),0,3,2,68.75,Low Value - At Risk,0,4,0
CUST000835,Female,0,No,No,44,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,Central,5,63.23,2782.12,Yes,36-48 months,Medium ($30-$70),1,4,1,33.33,Low Value - At Risk,1,5,1
CUST004302,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,North,4,104.88,839.04,No,0-12 months,Premium ($100+),0,2,3,54.33,High Value - At Risk,2,3,0
CUST007025,Female,0,Yes,Yes,31,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),Central,2,59.15,1833.65,No,24-36 months,Medium ($30-$70),0,4,3,70.92,Low Value - High Retention,1,5,0
CUST006027,Female,0,Yes,Yes,72,Yes,No phone service,DSL,No internet service,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),North,0,66.03,4754.16,No,48+ months,Medium ($30-$70),0,3,3,87.5,Low Value - High Retention,1,4,0
CUST007421,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,East,4,103.09,1443.26,No,12-24 months,Premium ($100+),1,3,3,44.33,High Value - At Risk,2,4,0
CUST002284,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Two year,Yes,Mailed check,West,2,94.8,2559.6,No,24-36 months,High ($70-$100),0,2,3,64.25,High Value - At Risk,2,3,0
CUST001236,Male,1,No,No,1,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,One year,No,Mailed check,West,3,64.49,64.49,No,0-12 months,Medium ($30-$70),0,3,2,42.42,Low Value - At Risk,1,4,0
CUST001226,Female,0,No,No,3,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Two year,Yes,Electronic check,Central,3,105.54,316.62,No,0-12 months,Premium ($100+),1,3,3,40.75,High Value - At Risk,2,4,0
CUST007153,Male,0,No,No,35,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,South,1,53.12,1859.2,No,24-36 months,Medium ($30-$70),0,2,2,56.08,Low Value - At Risk,1,3,0
CUST006862,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),North,4,108.63,217.26,No,0-12 months,Premium ($100+),0,3,1,29.33,High Value - At Risk,2,4,1
CUST005041,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),West,3,63.47,2602.27,No,36-48 months,Medium ($30-$70),0,3,2,59.08,Low Value - At Risk,1,4,0
CUST007211,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,West,4,99.3,7149.6,No,48+ months,High ($70-$100),1,3,1,43.5,High Value - At Risk,2,4,0
CUST004739,Male,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),North,2,100.12,2002.4,Yes,12-24 months,Premium ($100+),0,3,1,38.83,High Value - At Risk,2,4,1
CUST005358,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,North,6,129.07,9034.9,Yes,48+ months,Premium ($100+),1,5,1,45.67,High Value - At Risk,2,6,0
CUST002586,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Mailed check,West,1,93.12,744.96,No,0-12 months,High ($70-$100),0,3,1,34.83,High Value - At Risk,2,4,1
CUST002389,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),East,4,119.08,8573.76,Yes,48+ months,Premium ($100+),0,5,1,63.5,High Value - At Risk,2,6,0
CUST001658,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),South,2,119.1,119.1,Yes,0-12 months,Premium ($100+),0,4,2,45.92,High Value - At Risk,2,5,0
CUST007125,Male,0,No,No,11,No,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),North,2,64.07,704.77,No,0-12 months,Medium ($30-$70),0,2,1,32.58,Low Value - At Risk,1,2,1
CUST000453,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,North,4,104.92,839.36,No,0-12 months,Premium ($100+),1,4,1,19.33,High Value - At Risk,2,5,1
CUST002606,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,West,2,70.08,1191.36,Yes,12-24 months,High ($70-$100),1,5,1,27.58,High Value - At Risk,1,6,1
CUST000423,Male,0,Yes,Yes,2,Yes,Yes,No,No,Yes,No,No,Yes,No,One year,No,Electronic check,West,1,33.0,66.0,No,0-12 months,Medium ($30-$70),1,4,2,32.33,Low Value - At Risk,0,5,1
CUST001221,Female,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),South,2,63.33,253.32,Yes,0-12 months,Medium ($30-$70),0,5,1,37.17,Low Value - At Risk,1,6,1
CUST005157,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,North,0,61.96,2044.68,Yes,24-36 months,Medium ($30-$70),0,4,1,48.75,Low Value - At Risk,1,5,0
CUST005352,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,East,4,117.86,589.3,No,0-12 months,Premium ($100+),0,3,1,30.58,High Value - At Risk,2,4,1
CUST007029,Male,0,No,No,72,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,South,3,70.3,5061.6,No,48+ months,High ($70-$100),0,5,2,77.0,High Value - High Retention,1,6,0
CUST002848,Male,1,Yes,Yes,29,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,South,1,117.13,3396.77,No,24-36 months,Premium ($100+),0,3,1,43.58,High Value - At Risk,2,4,0
CUST000103,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Central,10,122.07,244.14,No,0-12 months,Premium ($100+),1,4,1,10.83,High Value - At Risk,2,5,1
CUST005270,Male,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),North,7,117.18,2460.78,Yes,12-24 months,Premium ($100+),0,4,3,61.75,High Value - At Risk,2,5,0
CUST004537,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),West,1,69.44,138.88,No,0-12 months,Medium ($30-$70),0,5,1,37.33,Low Value - At Risk,1,6,1
CUST001581,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,East,4,57.31,1719.3,No,24-36 months,Medium ($30-$70),0,2,3,63.5,Low Value - At Risk,1,3,0
CUST003719,Male,0,Yes,No,3,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),North,3,51.36,154.08,No,0-12 months,Medium ($30-$70),0,1,1,25.75,Low Value - At Risk,1,2,1
CUST005560,Female,0,Yes,No,38,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),North,3,69.02,2622.76,No,36-48 months,Medium ($30-$70),0,4,3,72.83,Low Value - High Retention,1,5,0
CUST000136,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,South,2,92.08,644.56,No,0-12 months,High ($70-$100),1,3,1,18.42,High Value - At Risk,2,4,1
CUST004443,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,South,4,100.9,1917.1,No,12-24 months,Premium ($100+),0,3,3,61.42,High Value - At Risk,2,4,0
CUST004248,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),East,3,102.42,409.68,No,0-12 months,Premium ($100+),0,2,3,53.67,High Value - At Risk,2,3,0
CUST001311,Male,0,No,No,43,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),Central,2,112.75,4848.25,No,36-48 months,Premium ($100+),0,3,2,60.92,High Value - At Risk,2,4,0
CUST006784,Male,0,No,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,East,3,55.52,222.08,No,0-12 months,Medium ($30-$70),0,3,1,31.17,Low Value - At Risk,1,4,1
CUST005820,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,South,3,72.3,3253.5,No,36-48 months,High ($70-$100),0,6,1,55.75,High Value - At Risk,1,7,0
CUST005386,Female,0,Yes,Yes,13,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Central,2,43.0,559.0,No,12-24 months,Medium ($30-$70),0,5,1,40.92,Low Value - At Risk,0,5,0
CUST002116,Male,1,Yes,No,38,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),Central,3,63.84,2425.92,No,36-48 months,Medium ($30-$70),0,3,1,45.33,Low Value - At Risk,1,4,0
CUST004308,Female,0,Yes,No,27,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),Central,4,38.0,1026.0,No,24-36 months,Medium ($30-$70),0,4,3,67.25,Low Value - At Risk,0,5,0
CUST001936,Female,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),East,3,94.91,3891.31,Yes,36-48 months,High ($70-$100),0,1,1,41.58,High Value - At Risk,2,2,0
CUST002169,Female,0,No,No,9,No,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Mailed check,East,3,55.49,499.41,No,0-12 months,Medium ($30-$70),0,2,3,55.75,Low Value - At Risk,1,2,0
CUST002432,Female,0,No,No,21,No,No,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,East,1,77.07,1618.47,Yes,12-24 months,High ($70-$100),0,4,1,42.75,High Value - At Risk,1,4,0
CUST003967,Male,0,Yes,Yes,3,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,No,Electronic check,South,4,56.92,170.76,No,0-12 months,Medium ($30-$70),1,2,2,24.75,Low Value - At Risk,1,3,1
CUST000808,Female,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,North,4,97.54,0.0,No,0-12 months,High ($70-$100),0,4,2,43.5,High Value - At Risk,2,5,0
CUST002046,Female,0,No,No,12,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),South,3,114.51,1374.12,Yes,0-12 months,Premium ($100+),0,3,1,34.5,High Value - At Risk,2,4,1
CUST002517,Male,0,No,No,25,Yes,No phone service,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),East,2,25.0,625.0,Yes,24-36 months,Low (<$30),0,2,1,38.42,Low Value - At Risk,0,3,1
CUST000463,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,West,0,120.98,362.94,No,0-12 months,Premium ($100+),1,6,2,38.75,High Value - At Risk,2,7,1
CUST001957,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Central,5,130.85,2093.6,No,12-24 months,Premium ($100+),0,4,1,36.67,High Value - At Risk,2,5,1
CUST003910,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),North,3,125.53,3389.31,No,24-36 months,Premium ($100+),0,5,1,45.75,High Value - At Risk,2,6,0
CUST000800,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),Central,1,118.27,3902.91,No,24-36 months,Premium ($100+),0,4,3,72.75,High Value - High Retention,2,5,0
CUST005134,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),West,2,64.98,3898.8,No,48+ months,Medium ($30-$70),0,3,1,55.5,Low Value - At Risk,1,4,0
CUST001074,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),North,4,60.02,1200.4,Yes,12-24 months,Medium ($30-$70),0,4,2,51.83,Low Value - At Risk,1,5,0
CUST000145,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,West,3,62.12,1863.6,No,24-36 months,Medium ($30-$70),0,4,1,44.5,Low Value - At Risk,1,5,0
CUST001341,Male,0,Yes,No,56,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,West,2,66.76,3738.56,No,48+ months,Medium ($30-$70),1,3,1,38.83,Low Value - At Risk,1,4,1
CUST002459,Female,0,Yes,No,35,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),North,8,75.54,2643.9,No,24-36 months,High ($70-$100),0,5,3,69.08,High Value - At Risk,1,6,0
CUST004026,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,North,2,95.39,381.56,No,0-12 months,High ($70-$100),0,4,3,59.67,High Value - At Risk,2,5,0
CUST002092,Male,0,No,No,59,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,North,1,25.0,1475.0,No,48+ months,Low (<$30),1,2,1,38.58,Low Value - At Risk,0,3,1
CUST004668,Female,0,Yes,No,31,Yes,No phone service,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,South,2,30.0,930.0,Yes,24-36 months,Medium ($30-$70),0,3,1,43.42,Low Value - At Risk,0,4,0
CUST005100,Male,0,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,East,1,105.01,420.04,Yes,0-12 months,Premium ($100+),0,4,2,48.17,High Value - At Risk,2,5,0
CUST004208,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,North,2,105.6,3273.6,No,24-36 months,Premium ($100+),0,2,1,40.92,High Value - At Risk,2,3,0
CUST007402,Female,0,Yes,No,1,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),South,6,30.0,30.0,No,0-12 months,Medium ($30-$70),0,3,1,26.92,Low Value - At Risk,0,4,1
CUST006746,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,Central,3,25.0,150.0,Yes,0-12 months,Low (<$30),0,2,1,29.5,Low Value - At Risk,0,3,1
CUST001004,Female,1,Yes,No,20,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Electronic check,South,1,50.82,1016.4,Yes,12-24 months,Medium ($30-$70),1,3,1,24.83,Low Value - At Risk,1,4,1
CUST004491,Male,0,No,No,12,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,Central,3,33.0,396.0,No,0-12 months,Medium ($30-$70),0,3,1,34.5,Low Value - At Risk,0,4,1
CUST005485,Female,0,No,Yes,7,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,West,4,97.33,681.31,Yes,0-12 months,High ($70-$100),0,2,1,28.92,High Value - At Risk,2,3,1
