CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Region,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST002303,Female,0,Yes,No,59,No,No,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,North,5,25.0,1475.0,No
CUST002846,Male,0,Yes,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,North,4,60.35,1025.95,No
CUST005367,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Electronic check,South,3,110.75,332.25,No
CUST004654,Female,0,Yes,No,4,No,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Electronic check,South,3,122.05,488.2,No
CUST007068,Female,1,No,No,5,Yes,Yes,No,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,Central,1,41.0,205.0,Yes
CUST005447,Male,0,Yes,No,17,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,Central,4,62.31,1059.27,No
CUST000531,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,No,Credit card (automatic),East,5,84.71,2964.85,No
CUST005835,Female,0,Yes,Yes,63,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),Central,1,71.86,4527.18,No
CUST005470,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,No,Bank transfer (automatic),South,5,102.25,1329.25,No
CUST006354,Female,0,Yes,No,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),West,2,85.18,2725.76,No
CUST000711,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),East,4,100.22,7215.84,No
CUST007084,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,North,4,61.25,1960.0,Yes
CUST006337,Male,1,No,Yes,17,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Central,2,122.69,2085.73,No
CUST000559,Female,0,No,Yes,4,No,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,Central,4,43.0,172.0,No
CUST006347,Male,0,No,No,30,Yes,No,No,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,Central,4,28.0,840.0,Yes
CUST002642,Male,0,No,No,0,No,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),West,6,105.9,0.0,Yes
CUST001372,Male,0,No,No,45,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),North,2,59.58,2681.1,No
CUST006287,Female,0,No,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,No,Credit card (automatic),West,2,104.4,2088.0,No
CUST002544,Female,0,No,Yes,4,Yes,Yes,No,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),West,0,25.0,100.0,No
CUST007240,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,East,4,123.85,866.95,Yes
CUST000908,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,North,2,86.51,2681.81,Yes
CUST003479,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),Central,0,111.59,1339.08,No
CUST001434,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),East,6,61.64,0.0,No
CUST007244,Female,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,North,3,104.79,3353.28,No
CUST006395,F,0,No,No,32,No,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,East,1,25.0,800.0,No
CUST005122,Female,1,No,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),Central,2,97.13,1748.34,Yes
CUST006555,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,South,2,105.58,633.48,Yes
CUST005604,Female,0,No,No,72,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,North,2,97.16,6995.52,Yes
CUST002987,Male,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,Central,1,55.88,1173.48,No
CUST004985,Female,0,Yes,No,12,Yes,No,No,No internet service,No,Yes,No,Yes,No,Two year,No,Mailed check,West,1,33.0,396.0 ,No
CUST004336,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),West,4,66.8,1536.4,No
CUST000927,Male,0,Yes,Yes,72,No,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,West,3,117.76,8478.72,No
CUST002834,Male,0,Yes,No,43,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),North,0,66.06,2840.58,Yes
CUST002064,Male,0,Yes,No,4,Yes,No,No,No internet service,No,No,Yes,No,Yes,Two year,No,Electronic check,North,2,33.0,132.0,Yes
CUST002216,Male,0,Yes,Yes,53,Yes,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Electronic check,South,4,57.25,3034.25,Yes
CUST000016,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),South,3,60.19,2467.79,Yes
CUST006820,Female,0,No,No,25,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),East,4,62.93,1573.25,Yes
CUST000316,Female,0,No,No,17,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),North,1,30.0,510.0,No
CUST005330,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,West,2,122.65,4538.05,No
CUST005355,Female,0,No,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,West,3,107.07,4818.15,No
CUST001162,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),North,1,109.95,2638.8,No
CUST001942,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),West,1,121.18,8724.96,No
CUST002058,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),South,2,106.05,2227.05,Yes
CUST006413,Female,0,No,No,7,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),East,3,33.0,231.0 ,No
CUST004551,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),West,2,57.91,0.0,No
CUST001363,Female,1,No,No,8,Yes,No,No,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),East,4,38.0,304.0,Yes
CUST000415,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,One year,No,Electronic check,South,1,28.0,28.0,Yes
CUST001213,Male,0,Yes,No,26,No,Yes,DSL,No,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,South,4,55.55,1444.3,No
CUST001833,Female,0,No,No,25,Yes,No,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),Central,8,49.51,1237.75,No
CUST005517,Female,1,Yes,No,18,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),East,1,101.16,1820.88,No
CUST002693,Male,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,South,4,58.65,4222.8,No
CUST005853,Female,1,Yes,No,64,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),South,4,119.52,7649.28,No
CUST006267,F,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,South,5,93.31,373.24,No
CUST006113,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Mailed check,South,3,100.72,2417.28,No
CUST001171,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Electronic check,Central,1,106.03,848.24,No
CUST006688,Male,1,No,No,31,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Electronic check,East,2,101.26,3139.06,No
CUST003937,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No,One year,No,Electronic check,West,0,101.82,1120.02,No
CUST003780,Female,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,North,3,95.45,2099.9,Yes
CUST001873,Female,0,Yes,Yes,41,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),East,4,114.43,4691.63,No
CUST003969,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Two year,Yes,Mailed check,North,4,85.24,1022.88,No
CUST005661,Male,0,No,No,48,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,West,2,55.17,2648.16,No
CUST001324,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,Central,1,125.89,503.56,Yes
CUST007312,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,South,3,99.04,2277.92,Yes
CUST002158,Male,0,No,No,5,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,South,2,46.0,230.0,Yes
CUST005332,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,North,1,128.51,385.53,Yes
CUST004776,Female,0,No,Yes,72,Yes,No,DSL,Yes,Yes,No,No,No,No internet service,One year,Yes,Mailed check,South,2,60.83,4379.76,Yes
CUST005831,F,0,No,No,28,No,No,No,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,East,3,38.0,1064.0,Yes
CUST003594,Female,0,No,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,West,1,115.47,577.35,No
CUST002664,Female,0,No,Yes,11,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),West,1,74.66,821.26,Yes
CUST007302,Male,0,No,No,9,No,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,North,5,69.43,624.87,No
CUST000388,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,West,1,119.91,4916.31,No
CUST004797,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),East,2,119.7,837.9,No
CUST001033,Male,0,No,Yes,12,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,Central,0,48.57,582.84,No
CUST006339,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Credit card (automatic),North,4,100.53,703.71,No
CUST005098,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),South,3,58.69,410.83,No
CUST003708,Male,0,No,No,54,Yes,No,DSL,No,No internet service,No,No,No,No,One year,No,Electronic check,Central,3,48.97,2644.38,No
CUST005736,Female,1,No,Yes,10,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,West,4,119.99,1199.9,Yes
CUST007095,Male,0,No,No,21,No,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,West,6,25.0,525.0,Yes
CUST003269,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,North,3,103.5,310.5,Yes
CUST002281,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,Central,2,67.96,271.84,Yes
CUST001011,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,East,5,60.1,2644.4,No
CUST005019,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),North,3,111.06,2110.14,No
CUST002859,Male,0,Yes,No,6,Yes,Yes,No,Yes,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,East,3,35.0,210.0,No
CUST000932,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),North,3,58.04,812.56,No
CUST002329,Female,0,No,No,44,No,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,East,6,28.0,1232.0,Yes
CUST000692,Male,0,No,Yes,11,Yes,No,No,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,Central,3,33.0,363.0,Yes
CUST000534,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,South,3,112.64,1802.24,No
CUST002765,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,South,1,113.55,1362.6,No
CUST002534,Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),East,0,124.41,8957.52,Yes
CUST001451,Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,Central,3,99.29,198.58,No
CUST000653,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),South,2,108.98,1307.76,No
CUST000034,Female,0,No,No,24,Yes,No,No,No,No internet service,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),South,4,46.0,1104.0,No
CUST001827,Male,0,No,No,36,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,North,1,64.34,2316.24,No
CUST002289,Female,0,No,No,15,Yes,Yes,No,No internet service,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),North,5,25.0,375.0,Yes
CUST000045,Male,0,No,No,9,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),North,2,78.93,710.37,No
CUST005637,Female,1,No,No,4,No,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Central,1,124.71,498.84,Yes
CUST004692,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),South,2,59.0,531.0,No
CUST000965,Male,1,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),North,3,118.13,236.26,No
CUST004664,Female,0,Yes,Yes,7,Yes,Yes,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Electronic check,North,1,63.72,446.04,Yes
CUST003188,Male,0,No,Yes,20,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,North,4,67.56,1351.2,No
CUST006647,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,East,3,103.9,519.5,No
CUST002573,Male,0,No,No,35,No,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,South,1,61.43,2150.05,Yes
CUST003008,Male,0,No,Yes,24,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),East,1,55.47,1331.28,Yes
CUST006176,Female,0,No,No,22,No,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,South,5,101.84,2240.48,Yes
CUST002797,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Electronic check,West,1,63.6,1272.0,Yes
CUST001993,Female,0,No,Yes,23,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,West,2,63.93,1470.39,No
CUST001684,Female,0,No,Yes,11,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,South,1,49.96,549.56,Yes
CUST005614,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,East,1,113.84,227.68,No
CUST006654,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,East,4,87.41,6031.29,No
CUST002923,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,No,Mailed check,North,1,117.98,1651.72,No
CUST000027,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,South,6,71.14,355.7,No
CUST006060,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,Central,4,129.74,7914.14,No
CUST000064,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Central,1,117.23,117.23,Yes
CUST001045,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),Central,1,103.46,517.3,Yes
CUST006780,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Electronic check,West,1,112.73,3043.71,Yes
CUST003625,Male,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,Central,1,91.45,1005.95,No
CUST006376,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,East,4,109.21,5132.87,Yes
CUST004953,Male,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),South,0,93.15,1397.25,Yes
CUST001455,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,West,5,113.84,910.72,No
CUST000228,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),Central,0,114.37,3316.73,No
CUST002689,Female,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Mailed check,South,3,94.15,1129.8,No
CUST003533,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),West,3,93.55,3461.35,No
CUST003807,Male,1,No,Yes,18,Yes,No,No,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Central,3,46.0,828.0,Yes
CUST004705,Male,0,No,Yes,1,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,East,3,100.48,100.48,No
CUST003983,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,North,6,98.86,790.88,Yes
CUST001204,Male,0,No,Yes,71,Yes,No phone service,No,Yes,No internet service,Yes,No,No,No,One year,No,Electronic check,North,3,30.0,2130.0,No
CUST002943,Male,1,No,No,36,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,North,3,103.5,3726.0,No
CUST000970,Male,0,No,Yes,5,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),North,2,77.7,388.5,Yes
CUST001806,Female,0,No,Yes,22,No,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),West,2,98.87,2175.14,Yes
CUST005004,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Two year,Yes,Mailed check,North,2,111.18,222.36,No
CUST002527,Male,1,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),West,3,68.73,1443.33,No
CUST002541,Female,1,Yes,No,27,Yes,No,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),West,2,52.31,1412.37,Yes
CUST002178,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,East,3,120.64,2050.88,Yes
CUST007131,Male,1,No,No,8,No,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),East,1,118.68,949.44,No
CUST005705,Female,0,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,North,4,96.19,0.0,Yes
CUST004060,F,1,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),East,1,105.0,3885.0,No
CUST005336,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,West,0,60.77,1458.48,No
CUST002265,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,East,0,106.58,426.32,Yes
CUST002719,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),East,3,100.86,201.72,No
CUST004326,Female,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,Central,1,110.7,1107.0,No
CUST004616,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),West,5,54.17,595.87,No
CUST001861,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,South,2,111.15,1889.55,Yes
CUST005834,Male,1,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),North,4,95.36,95.36,No
CUST004454,Female,0,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),Central,3,30.0,60.0,Yes
CUST005503,Male,1,Yes,No,72,Yes,No,No,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,South,2,38.0,2736.0,No
CUST002629,Female,0,No,Yes,5,No,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,South,4,52.51,262.55,Yes
CUST002518,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,North,2,121.17,4483.29,Yes
CUST000253,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Mailed check,Central,1,96.4,2602.8,No
CUST005647,Male,1,Yes,No,11,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,Central,2,30.0,330.0,No
CUST005880,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Mailed check,North,1,91.39,5666.18,Yes
CUST001579,Female,0,Yes,No,18,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,West,2,38.0,684.0 ,Yes
CUST001790,Female,0,No,No,4,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Mailed check,Central,1,59.96,239.84,Yes
CUST004954,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),North,2,87.91,,No
